,DescGalaxyID,DMHalfMassRad,DMMass100AP,M500DM,R500DM,M200DMmean,R200DMmean
2913,1498641,51.76463,325549950000.0,330715730000.0,89.36853,498878250000.0,133.79623
2914,1498642,48.033382,323417000000.0,324187320000.0,84.868416,481870380000.0,126.82935
2915,1498643,45.89168,320964200000.0,310217800000.0,79.666245,458935270000.0,119.69039
2916,1498644,44.22143,318433800000.0,305501440000.0,75.258484,450476400000.0,113.06287
2917,1498645,40.22172,305355160000.0,289095120000.0,69.94628,426603900000.0,105.27888
2918,1498646,38.620796,280148050000.0,252474050000.0,60.6761,370611980000.0,91.93468
2919,1498647,36.518272,264965640000.0,255326160000.0,56.10963,379269380000.0,85.41992
2920,1498648,36.942387,265518250000.0,226059530000.0,49.485607,352813060000.0,76.81067
2921,1498649,32.086895,245401030000.0,190925440000.0,42.856075,330520660000.0,69.01918
2922,1498650,31.911972,219146830000.0,162978040000.0,38.021645,282939880000.0,61.22018
2923,1498651,27.128836,179484400000.0,147778240000.0,34.38635,242859330000.0,54.682186
2924,1499419,81.530106,365803800000.0,459388880000.0,119.82804,809626800000.0,183.14505
2925,1499420,71.115875,358202900000.0,421860250000.0,112.75209,653168000000.0,165.94986
2926,1499421,67.89127,358484020000.0,412136370000.0,108.73158,635655400000.0,161.46663
2927,1499422,63.036972,358639140000.0,404297840000.0,104.59895,621914360000.0,155.36548
2928,1499423,63.57612,355701560000.0,386112800000.0,99.34498,610390840000.0,148.66467
2929,1499424,65.451775,342797420000.0,349348130000.0,91.01401,609753040000.0,141.24617
2930,1499425,66.49405,351745930000.0,360737470000.0,87.94355,589209860000.0,134.84132
2931,1499426,59.411144,351435750000.0,353597600000.0,83.22017,544716060000.0,126.82909
2932,1499427,48.264194,358823360000.0,356756850000.0,79.24903,509857500000.0,118.48018
2933,1499428,55.74056,246758310000.0,175907820000.0,59.270332,363371170000.0,95.85129
2934,1499429,30.404015,210023800000.0,191696180000.0,55.351955,255055250000.0,81.382454
2935,1499432,17.694513,49376870000.0,36827935000.0,24.762157,54778896000.0,37.87994
2936,1499433,19.315182,52653793000.0,36310490000.0,23.049767,58633544000.0,36.326485
2937,1499434,16.33992,49047240000.0,37192053000.0,21.710924,59268903000.0,34.314297
2938,1500716,72.261826,395586960000.0,505249370000.0,123.69032,782071800000.0,181.1471
2939,1500717,67.11028,387656450000.0,477645830000.0,117.51529,746487600000.0,172.70094
2940,1500718,67.94845,369807850000.0,424905200000.0,109.84561,721211500000.0,163.59924
2941,1500719,64.85625,368499030000.0,413750000000.0,105.406784,698527300000.0,156.96506
2942,1500720,61.1176,378979400000.0,418674740000.0,102.06465,697672600000.0,152.62589
2943,1500721,60.164764,394307200000.0,444317700000.0,98.61319,683138700000.0,147.4748
2944,1500722,56.64098,389760250000.0,401232100000.0,91.11739,649820800000.0,139.10551
2945,1500723,56.490837,384156500000.0,373175160000.0,84.72513,590048000000.0,128.63762
2946,1500724,46.23313,386405760000.0,397453720000.0,82.15501,552972060000.0,121.21251
2947,1500725,42.542904,338492850000.0,336954260000.0,73.61011,485156030000.0,109.97266
2948,1500726,37.78642,280545530000.0,236177720000.0,59.339897,333143770000.0,88.46416
2949,1500727,41.442486,295650430000.0,204727440000.0,52.128036,322323450000.0,80.99002
2950,1500729,31.902872,184690620000.0,116715980000.0,36.373013,229142050000.0,60.740498
2951,1500730,24.975544,123369456000.0,85500350000.0,30.664967,128779240000.0,47.342052
2952,1500731,22.730677,103678820000.0,69454080000.0,26.735674,110084060000.0,42.05386
2953,1501597,71.82053,446010900000.0,544329170000.0,126.801254,852650560000.0,184.2569
2954,1501598,68.36593,430033470000.0,506242630000.0,119.82214,805740150000.0,175.96892
2955,1501599,57.13771,448473430000.0,523048350000.0,117.72241,743242700000.0,169.67636
2956,1501600,58.878357,425699770000.0,478333670000.0,110.630295,703414600000.0,161.24289
2957,1501601,56.599743,427241280000.0,472865300000.0,106.28884,655422600000.0,155.49933
2958,1501602,49.779324,434095700000.0,470192620000.0,100.489044,623417750000.0,145.99677
2959,1501603,54.064354,407298570000.0,413079080000.0,92.0062,600239800000.0,136.98816
2960,1501604,52.444298,403052130000.0,394535470000.0,86.31556,551497560000.0,127.20019
2961,1501605,50.15926,394850170000.0,390384900000.0,81.66592,561585600000.0,121.694984
2962,1501606,45.61755,412330330000.0,405822570000.0,78.320496,574305300000.0,117.18759
2963,1501607,49.078354,441570560000.0,363818250000.0,68.53363,555698700000.0,105.43555
2964,1501608,45.853855,323194100000.0,276621200000.0,57.62739,444297380000.0,90.3962
2965,1501610,18.775599,123117400000.0,117470570000.0,36.45172,147348680000.0,53.045033
2966,1501611,18.729563,119530220000.0,109136790000.0,33.26367,138241030000.0,48.65928
2967,1501612,18.66191,118240790000.0,98525050000.0,30.040327,135177260000.0,45.119164
2968,1504238,74.5173,445380760000.0,551738150000.0,127.37862,848962700000.0,185.91011
2969,1504239,68.33329,450557870000.0,548905980000.0,123.094345,805266650000.0,178.8172
2970,1504240,64.93585,443548370000.0,516803300000.0,117.24774,778242160000.0,170.71202
2971,1504241,60.32727,439757600000.0,499620970000.0,112.250175,735389400000.0,164.00063
2972,1504242,57.14029,441997130000.0,490376130000.0,107.585175,701597900000.0,156.47487
2973,1504243,53.569477,444333700000.0,472916530000.0,100.6828,663948900000.0,147.16495
2974,1504244,51.968105,436597030000.0,448914060000.0,94.59289,651844700000.0,140.61633
2975,1504245,48.50658,440930700000.0,440197500000.0,89.52173,648250000000.0,134.5518
2976,1504246,44.17243,445594000000.0,426011330000.0,84.07831,614083260000.0,126.312775
2977,1504247,41.099705,424177660000.0,389146050000.0,77.23011,552705400000.0,115.44349
2978,1504248,39.414776,391718670000.0,344281870000.0,67.28402,489621650000.0,100.66683
2979,1504249,37.332943,386124600000.0,322545200000.0,60.655277,460087920000.0,90.9776
2980,1504250,37.401035,397749000000.0,304247440000.0,54.635136,456155730000.0,83.63129
2981,1504251,28.865759,360335770000.0,297995500000.0,49.71419,425575840000.0,75.344635
2982,1504252,27.784552,318307730000.0,262469960000.0,44.565624,380778280000.0,67.93001
2983,1504253,24.603474,283919420000.0,250557990000.0,41.002693,327011140000.0,60.44792
2984,1508221,76.72775,388383570000.0,462230030000.0,120.07747,778237840000.0,176.16846
2985,1508222,75.0333,396100800000.0,462357500000.0,116.25274,759131700000.0,171.07068
2986,1508223,67.7754,404884520000.0,470313370000.0,113.62047,738127200000.0,167.97061
2987,1508224,66.23214,396081430000.0,450501500000.0,108.44261,697491850000.0,159.70692
2988,1508225,60.415802,381364370000.0,406878650000.0,101.09839,638943800000.0,148.67146
2989,1508226,55.509296,382246600000.0,394512830000.0,94.77838,583665900000.0,140.65446
2990,1508227,51.084797,384040170000.0,390704100000.0,90.313354,572941800000.0,134.05537
2991,1508228,46.185566,379997320000.0,384313360000.0,85.56295,537298670000.0,126.278564
2992,1508229,46.913845,367461630000.0,343328750000.0,78.24306,499550850000.0,117.17043
2993,1508230,43.732246,365474150000.0,344768200000.0,74.17802,484058070000.0,110.26542
2994,1508231,38.36728,338929120000.0,311314580000.0,65.0645,441372000000.0,97.17532
2995,1508232,35.910316,313489300000.0,268102500000.0,57.032536,374252200000.0,84.9012
2996,1508233,43.558487,323252220000.0,193369830000.0,46.97407,349465350000.0,76.183754
2997,1508234,27.195662,271073500000.0,258112470000.0,47.38716,333526040000.0,69.73703
2998,1508235,31.413439,176226840000.0,118550130000.0,34.19515,245630830000.0,58.54949
2999,1508236,24.183989,126762730000.0,85440680000.0,28.646893,137004620000.0,45.144108
3000,1510129,73.51654,390245000000.0,476285730000.0,121.27911,753681600000.0,178.6734
3001,1510130,70.93525,385164800000.0,459925650000.0,116.04521,711763760000.0,172.10078
3002,1510131,65.12018,390652200000.0,449502350000.0,111.92241,689694800000.0,165.50201
3003,1510132,64.41844,383206400000.0,432399880000.0,106.96763,669053800000.0,157.92932
3004,1510133,66.83405,377069440000.0,404389460000.0,100.88898,665405360000.0,150.9435
3005,1510134,72.770905,386580280000.0,404668740000.0,95.58608,693985900000.0,146.71042
3006,1510135,69.83852,412020080000.0,470795800000.0,96.10608,705172500000.0,145.33894
3007,1510136,53.191753,433853300000.0,467978400000.0,91.367905,647340700000.0,134.95255
3008,1510137,58.924213,241270930000.0,206995720000.0,66.09837,328254320000.0,99.87904
3009,1510139,30.899588,181530030000.0,149743120000.0,50.976154,218327920000.0,76.8946
3010,1510140,30.630482,181064680000.0,137111675000.0,45.6067,204864830000.0,69.801315
3011,1510141,31.524546,199427110000.0,147866450000.0,42.957886,221254630000.0,66.09602
3012,1510142,22.526304,178185260000.0,146746900000.0,39.25853,197836590000.0,58.50961
3013,1510143,26.778357,124300180000.0,71549624000.0,28.89645,117173970000.0,45.658813
3014,1510144,16.902235,93091830000.0,72456550000.0,27.115723,98884290000.0,40.630543
3015,1514900,70.067764,391902860000.0,460931830000.0,119.96326,757632100000.0,175.32732
3016,1514901,65.74779,390952700000.0,459775380000.0,116.03107,735126100000.0,173.28844
3017,1514902,62.10355,392407000000.0,451018100000.0,112.0502,679606700000.0,163.76971
3018,1514903,56.442776,388528960000.0,440046060000.0,107.60006,633064700000.0,156.60985
3019,1514904,54.715008,375557000000.0,407849660000.0,101.1792,610397260000.0,148.34726
3020,1514905,51.385235,376885200000.0,405808900000.0,95.67649,594700900000.0,140.46358
3021,1514906,50.898983,384447350000.0,406613700000.0,91.52091,589183060000.0,135.57634
3022,1514907,52.665943,405786130000.0,416754140000.0,87.903725,590070940000.0,130.78606
3023,1514908,38.741085,396343180000.0,429053200000.0,84.27572,554300740000.0,122.17404
3024,1514909,41.996223,305810830000.0,297472950000.0,70.61651,486421400000.0,109.50662
3025,1514910,31.53837,227348820000.0,212366030000.0,57.275383,297731500000.0,85.21474
3026,1514911,33.886723,245895460000.0,201818600000.0,51.877857,307448300000.0,79.56264
3027,1514912,39.80262,285470650000.0,213620280000.0,48.5603,374891450000.0,78.80863
3028,1514913,23.088703,186173980000.0,225542680000.0,45.303852,306832440000.0,67.577126
3029,1514914,18.723934,91734520000.0,71362770000.0,28.872559,102462540000.0,43.89801
3030,1514915,16.593254,79460600000.0,64785203000.0,26.121603,91447910000.0,39.55762
3031,1515902,71.43938,340557900000.0,424943780000.0,116.75605,716247900000.0,171.10184
3032,1515903,67.3867,333015120000.0,402813750000.0,111.03068,657163900000.0,163.51756
3033,1515904,65.45622,328691200000.0,391089850000.0,106.84813,622102600000.0,158.35403
3034,1515905,63.247,328710550000.0,378101800000.0,102.29293,595640840000.0,152.37767
3035,1515906,57.98199,331027640000.0,368359300000.0,97.80252,578128700000.0,145.5179
3036,1515907,57.83346,318268960000.0,331181060000.0,89.411,554402400000.0,136.81728
3037,1515908,57.60988,314992030000.0,310879320000.0,83.68717,531707660000.0,129.34908
3038,1515909,55.229687,313130600000.0,296237900000.0,78.4509,493685400000.0,120.61856
3039,1515910,45.880333,307846800000.0,304563450000.0,75.18022,456924100000.0,112.54799
3040,1515911,43.55195,292994000000.0,277973500000.0,69.03688,411742900000.0,104.27758
3041,1515912,37.681232,241135190000.0,208367090000.0,56.912888,310280520000.0,86.52968
3042,1515913,31.680826,219117730000.0,189744430000.0,50.825096,274029560000.0,76.64513
3043,1515914,34.767506,210537630000.0,153379680000.0,43.483387,260660560000.0,69.35683
3044,1515915,31.864017,208113860000.0,164490510000.0,40.779984,244381610000.0,62.62023
3045,1515916,27.345654,180715650000.0,143658980000.0,36.454823,229588140000.0,57.553165
3046,1515917,22.523159,129099230000.0,103802920000.0,30.566587,169007140000.0,48.520733
3047,1517468,68.74771,390380750000.0,474279100000.0,121.11234,743236800000.0,176.93713
3048,1517469,66.47707,391340520000.0,468927380000.0,116.80036,724331800000.0,170.60522
3049,1517470,63.675777,387346140000.0,459467620000.0,112.74196,694927950000.0,165.50354
3050,1517471,58.051056,388907070000.0,435690960000.0,107.24155,671324000000.0,159.78596
3051,1517472,55.238453,387511030000.0,428321180000.0,102.841255,644198240000.0,151.76215
3052,1517473,53.517117,383633000000.0,399146840000.0,95.15091,619493600000.0,142.5603
3053,1517474,52.298138,394045460000.0,397225620000.0,90.81213,610853900000.0,137.4275
3054,1517475,45.13736,401500930000.0,398565600000.0,86.60784,585824340000.0,129.64977
3055,1517476,41.90101,386609350000.0,378489300000.0,80.830284,553825400000.0,120.27143
3056,1517477,38.085316,367267700000.0,347981020000.0,74.40597,499307200000.0,110.891884
3057,1517478,33.697475,356603170000.0,323918070000.0,65.93031,454294140000.0,98.45641
3058,1517479,31.428936,348895640000.0,328268120000.0,61.01439,439633280000.0,90.25195
3059,1517480,27.451473,302844150000.0,295398240000.0,54.103275,394089700000.0,80.04351
3060,1517481,27.05551,284646540000.0,242026920000.0,46.382725,349338000000.0,70.27952
3061,1517482,24.676912,269832540000.0,242510320000.0,43.407455,332402720000.0,65.00751
3062,1517483,23.373001,253554540000.0,236745880000.0,40.236225,316543240000.0,59.80888
3063,1520069,64.02186,370641630000.0,452017260000.0,119.185616,685598440000.0,172.99788
3064,1520070,60.912704,365251170000.0,421557240000.0,112.72522,646862400000.0,164.65695
3065,1520071,61.569447,360161250000.0,411963720000.0,108.71559,629614640000.0,159.25153
3066,1520072,57.555424,366569700000.0,414857360000.0,105.504555,615310200000.0,154.77144
3067,1520073,54.43576,360229140000.0,408616800000.0,101.24198,608367700000.0,149.2359
3068,1520074,57.69502,336573240000.0,399379070000.0,95.16991,589702200000.0,140.62315
3069,1520075,53.6514,345822300000.0,407162260000.0,91.5627,577581550000.0,135.53082
3070,1520076,52.32749,332724270000.0,347065650000.0,82.703026,548924330000.0,127.24733
3071,1520077,45.386303,304230530000.0,272163570000.0,72.41305,480946900000.0,110.62389
3072,1520078,37.45712,285499720000.0,260000740000.0,67.517426,362571560000.0,100.00874
3073,1520079,33.244312,257413190000.0,225878870000.0,58.46444,323807050000.0,87.83631
3074,1520080,28.916107,230005280000.0,202699060000.0,51.95474,279414930000.0,77.3568
3075,1520081,26.470098,210208000000.0,187365560000.0,46.482456,266497020000.0,70.0468
3076,1520082,29.796747,219369820000.0,170522940000.0,41.271996,257247850000.0,63.449257
3077,1520083,28.89081,221929300000.0,166417430000.0,38.287647,270630060000.0,60.604725
3078,1520084,20.044128,195384280000.0,188042220000.0,37.261642,250598880000.0,55.33878
3079,1523160,79.69014,324095670000.0,385522240000.0,113.02942,672689200000.0,167.4902
3080,1523161,72.532425,332423760000.0,388792400000.0,109.72502,646870340000.0,161.77628
3081,1523162,71.68672,325394830000.0,365262050000.0,104.44128,634023400000.0,156.91026
3082,1523165,53.48281,306159880000.0,310778460000.0,87.53391,487967420000.0,130.2394
3083,1523166,50.999676,301661360000.0,292904370000.0,82.044174,423641480000.0,121.59172
3084,1523167,46.574432,299576920000.0,276362660000.0,76.65714,401254580000.0,114.16073
3085,1523168,44.71981,297376150000.0,267410500000.0,71.98974,396988300000.0,107.97622
3086,1523169,44.30624,284219970000.0,254154360000.0,67.00771,364492520000.0,100.05678
3087,1523170,48.79756,283647970000.0,194766060000.0,55.647552,340786800000.0,88.586
3088,1523171,37.13607,269066600000.0,234646850000.0,54.55404,336226780000.0,82.46777
3089,1523172,33.50241,225962430000.0,160292600000.0,44.12754,245271890000.0,68.065
3090,1523173,31.873007,175557900000.0,114412860000.0,36.13229,181421340000.0,56.646584
3091,1523174,22.561666,143380040000.0,122772455000.0,34.594975,169890680000.0,52.01457
3092,1523175,20.81347,122012150000.0,102262500000.0,30.416258,143288650000.0,45.894947
3093,1524095,75.8718,350650430000.0,410562330000.0,115.4252,697280100000.0,170.29756
3094,1524096,69.18125,367209580000.0,433698140000.0,113.79991,696393700000.0,168.56375
3095,1524097,59.97847,386415430000.0,475136600000.0,114.011696,666575240000.0,164.66711
3096,1524098,60.22843,352608850000.0,386076100000.0,103.00793,623711550000.0,153.12811
3097,1524099,57.112297,348566030000.0,372564000000.0,98.17164,529366350000.0,142.87842
3098,1524100,52.755028,343233720000.0,349777300000.0,91.05212,502686970000.0,133.78227
3099,1524101,51.43504,344464980000.0,333832620000.0,85.69996,482495800000.0,127.19087
3100,1524102,47.94641,345075800000.0,331035080000.0,81.40824,461096220000.0,120.036514
3101,1524103,43.98262,337853000000.0,316307960000.0,76.13495,432290230000.0,111.93522
3102,1524104,43.38177,319985000000.0,284135600000.0,69.54272,403254800000.0,103.77579
3103,1524105,36.36133,294884540000.0,261055870000.0,61.35708,368431400000.0,91.7236
3104,1524106,35.213654,287118800000.0,241295160000.0,55.062622,344491600000.0,83.13345
3105,1524107,31.577927,274272850000.0,226182580000.0,49.49542,324943120000.0,74.98802
3106,1524108,28.688599,249899500000.0,191860870000.0,42.925198,287951880000.0,66.03599
3107,1524109,25.459396,227087060000.0,173231870000.0,38.803352,250180760000.0,58.952316
