,Unnamed: 0,ProjGalaxyID,DescGalaxyID,z,Z,face,HalfMassRadius,VelDisp,Starmass,BHmass,DMmass,Gasmass,SFR,StellarInitialMass,BHAccretionrate,Vmax,Vmaxradius,DiscToTotal,DispAnisotropy,DMEllipticity,StellarEllipticity,StellarCoRotKE,MedOrbitCircu,RotToDispRatio,Triaxiality,name1,filename,image,btdradius,btdintensity,n_total,n_disc,n_bulge,n_bulge_exp,n_total_error,n_disc_error,n_bulge_error,n_bulge_exp_error,star_count,discradius,bulgeradius,disc_intensity,bulge_intensity,btotalintensity,btotalradius,con,r80,r20,asymm,morph_c,morph_asymm,morph_sersic_n,morph_smoothness,morph_sersic_rhalf,morph_xc_asymmetry,morph_yc_asymmetry
23,23,912390,912390,2.220446e-16,0.023209319,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_912390.png,3.256752,86.929924,14965153000.0,7567917.5,181517930000.0,2761128200.0,0.4729184,27302461000.0,0.00031429707000000005,174.05258,15.899636,0.5670928687472263,0.43076532059936135,0.3611089522941071,0.6602281481941403,0.5083393319140636,0.4562207040654983,1.0463245967891592,0.12232680532919815,galface_912390.png,RecalL0025N0752galface_912390.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinmainbranchRecalL0025N0752/RecalL0025N0752galface_912390.png,0.16089938349588667,0.4492598447120974,0.8918604094953707,0.805147852325866,1.4496222973410282,1.4496222973410282,0.00016012011007036182,0.00021024550265432608,0.01637337312200535,0.013673949181270595,51,82.81395721435547,13.324714660644531,3650.6143181607745,1640.0744216806688,0.3925420642997447,0.0520496666431427,1.58558407778718,109.3956043956044,52.70879120879121,0.2057935222215471,2.3665836189714895,0.07244033875724873,2.413249758169387,-0.02036865995612227,20.68318656137664,127.21567636101624,127.2848084156532
24,24,917940,917940,2.220446e-16,0.021107732999999997,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_917940.png,3.4028160000000005,77.42498,12947725000.0,1775243.8,126208890000.0,6834102300.0,0.9086927,23888148000.0,6.498497500000001e-05,148.39838999999998,9.597785,0.7171663920383866,-0.03753216727033037,0.2918756301145379,0.6773942149739902,0.6320082683542126,0.6807273146212216,1.974012629243873,0.15652661494931394,galface_917940.png,RecalL0025N0752galface_917940.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinmainbranchRecalL0025N0752/RecalL0025N0752galface_917940.png,0.23067512204959154,0.5699691633438306,0.9840756570054748,0.7675474301561154,1.1818850448552705,1.1818850448552705,0.00014408687759999086,0.0002410592150805508,0.0032724029164808307,0.008959098825781588,122,66.35813903808594,15.307171821594238,3871.442065991733,2206.6025952874193,0.35857537995994565,0.05979363992810249,1.3274583514249607,128.2912087912088,69.61538461538461,0.2571635160665102,2.489437524312477,0.07667833924836671,,-0.027535623308677572,7.46370047030272,125.72984336357698,126.2598875661977
25,25,924755,924755,2.220446e-16,0.018719481,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_924755.png,4.088323,72.19497,10890967000.0,732329.4,122947730000.0,6828958000.0,0.7303419,19405961000.0,5.8472227e-09,143.63905,17.46363,0.6046255121266044,0.06387731042743405,0.34104134343289394,0.6125872767444813,0.5888315012266585,0.6163746134762971,1.6631781624015671,0.04511161973397247,galface_924755.png,RecalL0025N0752galface_924755.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinmainbranchRecalL0025N0752/RecalL0025N0752galface_924755.png,0.20799209938476587,0.4947832007940034,1.2508188541662641,1.0051345608929558,1.0662508384495846,1.0662508384495846,0.00017533236795117178,0.0004201652071764486,0.0028448509227159994,0.0027729321344019896,77,72.67736053466797,15.116316795349121,4517.462851996501,2235.164729378836,0.37465523074399965,0.059048112481832504,1.5228763821431544,122.32417582417582,60.66483516483517,0.23189722743913563,2.4306818786470035,-0.011301117401859701,,-0.13075424922136203,7.060201871007531,127.24950471875702,128.2694015218861
26,26,929556,929556,2.220446e-16,0.020258628,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_929556.png,3.025543,79.06789,11192997000.0,7246551.0,142917090000.0,2141033500.0,0.37377185,20213307000.0,4.5790357e-06,159.71303999999998,10.600708000000001,0.2392135981279253,0.4585948797681162,0.3172733793460102,0.6150645620144469,0.34947798909164074,0.32221087646841623,0.4719992828367985,0.1532345582983388,galface_929556.png,RecalL0025N0752galface_929556.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinmainbranchRecalL0025N0752/RecalL0025N0752galface_929556.png,0.24076875636796366,0.6011822795425884,1.734819760968033,1.5700622234218689,4.12636927050049,4.12636927050049,0.00033702131363414156,0.004049340765526447,0.49053411404949315,461848442750.4674,33,69.54913330078125,16.745258331298828,3272.8062521348943,1967.553123159691,0.5214268683734428,0.06541116535663605,2.0002668399271837,102.43406593406594,40.77472527472528,0.26498686567975904,,,,,,,
27,27,950105,950105,2.220446e-16,0.016808622,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_950105.png,3.1080685000000003,73.2605,10503151000.0,1855553.0,118731596000.0,4490469000.0,1.1127219,18622102000.0,2.2075287e-07,142.77335,14.037115,0.4940024053314816,0.4490789690530405,0.3999110394913943,0.6361924011455289,0.4915034334704657,0.4465173240591093,0.9775422866200688,0.047929631721852765,galface_950105.png,RecalL0025N0752galface_950105.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinmainbranchRecalL0025N0752/RecalL0025N0752galface_950105.png,0.2249188993869574,0.5000656431126103,1.639282133986048,1.4872808288617914,0.7838050929038668,0.7838050929038668,0.0002709426233122679,0.004851895862647192,0.006452264094900799,0.005694607022736979,75,68.7369384765625,15.460236549377441,4426.242799534874,2213.4119521219673,0.4394480357085506,0.06039154902100563,1.9498553950038113,107.4065934065934,43.75824175824176,0.2020759095419111,2.539352513187281,0.02343292276004209,1.3725496641843202,-0.02713223559804897,7.493831701785041,127.75326889094715,126.78940772838918
28,28,955249,955249,2.220446e-16,0.01917366,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_955249.png,4.9083223,69.59666999999999,10925215000.0,686290.75,133825570000.0,5064374000.0,0.45169637,20155443000.0,4.1403506e-11,147.83366,38.7256,0.6177685691555361,0.09181931372621588,0.2022932922958527,0.544914491428677,0.5106877662793761,0.4899423261826085,1.2249855930459734,0.11328695760012532,galface_955249.png,RecalL0025N0752galface_955249.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinmainbranchRecalL0025N0752/RecalL0025N0752galface_955249.png,0.25371024016289795,0.5291013309497884,1.2575218169939577,0.9644855316194227,0.8871249274226337,0.8871249274226337,0.00014098171707570332,0.00030173825267155183,0.0013864298481111377,0.001262795681325619,54,65.64453125,16.65468978881836,4735.95593875497,2505.8005905148093,0.39658927317798426,0.06505738198757172,1.4709528556683789,125.3076923076923,63.64835164835165,0.232472879218468,2.5704778434447633,0.052500680990316434,,-0.04024927860841731,6.665183615781316,126.778683489598,127.72032033679454
29,29,959840,959840,2.220446e-16,0.020322498,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_959840.png,3.3265915,76.03416,11710979000.0,2530905.2,134859290000.0,2949506000.0,0.8099814999999999,20676254000.0,9.732848e-06,152.95763,12.526708,0.4641904239406261,0.4200266266137552,0.2599056274200189,0.5951195056080623,0.4378157311387548,0.4287579225028319,0.8156222828787946,0.07964886500564762,galface_959840.png,RecalL0025N0752galface_959840.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinmainbranchRecalL0025N0752/RecalL0025N0752galface_959840.png,0.38028430732418406,0.7081526590401424,2.5723941181141274,4.106563050705765,0.004460466057904802,0.004460466057904802,0.0012355373811036494,0.18248091938718541,0.0,0.0,14,49.485130310058594,18.818418502807617,3001.078386007865,2125.2216390393683,0.6199535508772741,0.07350944727659225,2.2070285122656395,104.42307692307692,37.79120879120879,0.21800738934408292,3.243379188558904,0.03732296717154227,1.527738921247877,-0.04629099458308781,4.914790523043505,127.24228326915197,127.26112512062889
30,30,971267,971267,2.220446e-16,0.01593308,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_971267.png,6.3165154,70.62631,10051157000.0,2449352.8,118900050000.0,3498152700.0,0.77674705,17771454000.0,1.07855634e-07,139.60208,17.84675,0.5923171453743077,0.19718509070463264,0.3395232783976655,0.6720472167110593,0.6298444978011658,0.6835272459061972,1.8360157568691344,0.03846771738876403,galface_971267.png,RecalL0025N0752galface_971267.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinmainbranchRecalL0025N0752/RecalL0025N0752galface_971267.png,0.16699261988573105,0.3712658907495158,1.1727885272499863,0.9066721522987994,2.6322930497936565,2.6322930497936565,0.00010317503666824483,0.0007052019088669165,0.005334113871143492,0.004324044406978087,67,76.52433013916016,12.778998374938965,5552.631533886774,2061.502692432324,0.3169590871043166,0.04991796240210533,1.6959384882834798,106.41208791208791,48.73076923076923,0.1888804490922904,,,,,,,
31,31,1033394,1033394,2.220446e-16,0.02203542,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_1033394.png,1.8267650000000002,74.22707,10099614000.0,4040950.2,113531420000.0,3168040000.0,0.5385541,17991967000.0,1.1284201999999999e-06,144.52681,3.5979360000000002,0.2627137698379327,0.26209595905105754,0.4450266086080367,0.6346712070142431,0.2986978514833211,0.20835100183573704,0.3909803101626928,0.1455285299839506,galface_1033394.png,RecalL0025N0752galface_1033394.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinmainbranchRecalL0025N0752/RecalL0025N0752galface_1033394.png,0.216352994725048,0.6917467686894552,1.7906854495225148,1.4647960265942463,5.783391146384252,5.783391146384252,0.0007688904015742562,0.005786678197406511,1.018802894646847,0.011518869253180073,65,72.62092590332031,15.71175479888916,2578.8193551969584,1783.8899559913204,0.5168130021388023,0.06137404218316078,1.8679033140629646,103.42857142857143,43.75824175824176,0.2722876253044613,,,,,,,
32,32,1608845,1608845,2.220446e-16,0.018968488999999998,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_1608845.png,7.706573,113.14721999999999,38594700000.0,3218937.8,259092820000.0,13066496000.0,6.5243,73767760000.0,6.527034e-05,214.20737000000003,13.436473999999999,0.7838699672271726,0.4072212255287214,0.4745780831712925,0.7882654268879832,0.6446150802991606,0.6997527680042903,1.8174595872092492,0.08889731337030103,galface_1608845.png,RecalL0025N0752galface_1608845.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinmainbranchRecalL0025N0752/RecalL0025N0752galface_1608845.png,0.0,0.0,,,,,,,,,35,64.73416900634766,0.0,8198.49211884306,0.0,0.0,0.0,,,,0.18020584496919909,2.4335999116055933,0.010979854368732283,0.7166397886813997,-0.028673758796574238,6.666545154702067,129.27997982233174,125.75586241295255
33,33,789657,789657,2.220446e-16,0.0112411,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_789657.png,10.126999,74.02821,10769044000.0,682009.0,106571580000.0,7962436000.0,2.4336564999999997,22079556000.0,8.942436e-06,137.63509,46.318024,0.4221701745379094,0.007939638344455213,0.4175203252216976,0.31986822675715776,0.2822112030268125,0.2009150532442538,0.5059380958267151,0.8302521285751664,galface_789657.png,RecalL0025N0752galface_789657.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinmainbranchRecalL0025N0752/RecalL0025N0752galface_789657.png,0.22690838142900044,0.6934013264309388,1.4665575559916777,1.1240040169991126,0.8443409979605334,0.8443409979605334,0.0004573008555375595,0.0017884820810109023,0.002726696913663291,0.0024559915682349897,71,82.00619506835938,18.607892990112305,3884.5666923388285,2693.563697077188,0.43998497684370713,0.07268708199262619,1.5579008899864466,124.31318681318682,60.66483516483517,0.3586117093414032,2.7286676179006397,0.26268164103116726,,-0.013514882064654265,10.644294893396008,124.78505192381238,127.29174519297985
34,34,1266747,1266747,2.220446e-16,0.014319981,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_1266747.png,18.436375,100.0523,15807496000.0,234929.3,251202270000.0,6642590700.0,1.8738074,42377855000.0,2.0215865e-11,214.4584,65.76593000000001,0.12092430779792973,-0.2289589114906192,0.286483507870412,0.3969348962685657,0.1516815281244587,0.046553210313378605,0.11307098448521492,0.8479814211138865,galface_1266747.png,RecalL0025N0752galface_1266747.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinmainbranchRecalL0025N0752/RecalL0025N0752galface_1266747.png,0.2500254767260687,0.46937487319420296,1.3662002983414068,1.3888305686591091,0.003906412682193633,0.003906412682193633,0.00016733371742335508,0.0032514064964912224,0.0,0.0,46,69.85027313232422,17.46434783935547,6343.503900785531,2977.4813390381405,0.3707000459623179,0.0682201087474823,1.7121134041110313,120.34239130434783,54.701086956521735,0.23632712293563837,2.570622162864904,0.05559702241463441,1.421108296732551,-0.05176670788959635,11.278673348830946,124.25372943376394,123.24903227065204
35,35,1266747,1266748,0.10063854,0.011974283999999998,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_1266748.png,17.963379,97.22218000000001,13378414000.0,226040.62,258325730000.0,7598791700.0,2.0329087,35886363000.0,2.4272107e-09,219.58848999999998,78.19821,0.11553552301465607,0.27268020165369344,0.3067296106349325,0.3595749850030457,0.19509363343852984,0.05242799532461435,0.10348232581111601,0.8506499013748245,galface_1266748.png,RecalL0025N0752galface_1266748.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinmainbranchRecalL0025N0752/RecalL0025N0752galface_1266748.png,0.23126287680667815,0.5065664545485493,1.5642262590402523,1.4823015414313692,1.2057831872386362,1.2057831872386362,0.0002927590199407077,0.005605426761311502,0.05143856113624964,9910954410003.158,60,76.77574920654297,17.755380630493164,5705.287834247941,2890.107430373951,0.4090479393820067,0.06935695558786392,1.7085854221659877,122.33152173913044,55.69565217391304,0.16774143751971105,2.6782884966956755,-0.04382348072226297,,-0.07614089049785008,6.834555548671058,127.75538075792394,127.73646977601342
36,36,789657,789658,0.10063854,0.009132010999999999,,8.590156,83.48003,6694040000.0,909476.0,96526310000.0,10637602000.0,2.4868531000000003,13284796000.0,3.7688760000000004e-08,137.96138,66.938194,0.5420200777736067,0.4240701574479661,0.32253314398120625,0.5936795749729666,0.4039150210942208,0.16040992633332182,0.7269595960102241,0.543437710027529,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
558,37,1608845,1608846,0.10063854,0.017276643,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_1608846.png,7.806083999999999,110.25311,33894674000.0,2463271.0,252718330000.0,14835466000.0,6.475473,64792450000.0,4.7537574999999995e-05,209.78723,17.019083,0.7884266544376701,0.4579103332268749,0.4914784688522107,0.7724488401058043,0.6125137396175979,0.6883819840609712,1.6123079085491243,0.10104475455858992,galface_1608846.png,RecalL0025N0752galface_1608846.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinmainbranchRecalL0025N0752/RecalL0025N0752galface_1608846.png,0.07807871940162714,0.12979853162136262,1.3308965935446844,1.448854431681827,0.008267760992039526,0.008267760992039526,0.00022824224935456762,0.000739670283914192,246772582321671.06,155296538874844.72,123,72.45193481445312,5.656954288482666,8089.245765006905,1049.9722222222224,0.10797133554099536,0.022097477689385414,1.8580553497484422,119.35135135135135,50.72432432432433,0.22388097241775543,2.433512439748044,0.07991989050643382,0.8366810917751437,-0.023003615865547652,7.438585699093462,127.24334395566903,125.74430317868008
559,38,1033394,1033395,0.10063854,0.021875126,,1.6782824,74.57174,9716030000.0,3829407.0,115413470000.0,3749739000.0,0.62024516,17126925000.0,2.5225805e-07,145.6162,4.6294317000000005,0.356001457904748,0.5081387488844046,0.4604024378404651,0.6338264818960742,0.3884136501223434,0.30311386867298984,0.562116342021797,0.21866430215697094,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
1081,39,971267,971268,0.10063854,0.01508464,,6.048500499999999,70.77127,9486994000.0,1990618.9,123320990000.0,4866435600.0,1.0210563,16581264000.0,9.6547815e-08,141.32542,18.132498000000002,0.5656989143284089,0.2649127764154812,0.3655636440571345,0.658240792352889,0.6103576832168282,0.6203076452630523,1.6260927293458545,0.06074002927902459,,RecalL0025N0752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
1603,40,959840,959841,0.10063854,0.018549853999999998,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_959841.png,3.5161282999999997,77.09569499999999,10784306000.0,909048.7,133246290000.0,2976133000.0,1.781177,18866410000.0,0.00041657193999999995,151.53763999999998,14.712136,0.5671655749684452,0.3504782247307088,0.2690785234810875,0.6006012809272342,0.4725112062905167,0.4907418962919559,1.0491640465637626,0.06988925321239539,galface_959841.png,RecalL0025N0752galface_959841.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\evolvinggalaxyimagebinmainbranchRecalL0025N0752/RecalL0025N0752galface_959841.png,0.33075465084388134,0.691325136157869,2.143715612164957,3.2366279099816744,0.009233615089591862,0.009233615089591862,0.0006819529087572621,0.18287488350383038,4052448170850076.5,0.0,5,54.62044906616211,18.065967559814453,3776.9102298020284,2611.0729788739354,0.6096412104881346,0.07057018578052521,2.0956465387098784,104.42934782608695,39.78260869565217,0.23228273355546103,3.28923658319993,0.025407518500845952,1.4604689412249294,-0.035625348635140025,4.895687907046253,127.81374889232895,126.27524322207636
